sample_id	site	plot	date	year	release	r1	r2
MLFH090620180418	09	06	20180418	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH090620180418_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH090620180418_2.fq.gz
MLFH090620180504	09	06	20180504	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH090620180504_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH090620180504_2.fq.gz
MLFH090620180518	09	06	20180518	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH090620180518_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH090620180518_2.fq.gz
MLFH090620180531	09	06	20180531	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH090620180531_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH090620180531_2.fq.gz
MLFH090620190604	09	06	20190604	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH090620190604_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH090620190604_2.fq.gz
MLFH100520180130	10	05	20180130	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH100520180130_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH100520180130_2.fq.gz
MLFH100520180215	10	05	20180215	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH100520180215_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH100520180215_2.fq.gz
MLFH100520180301	10	05	20180301	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH100520180301_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH100520180301_2.fq.gz
MLFH100520190206	10	05	20190206	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH100520190206_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH100520190206_2.fq.gz
MLFH100520190222	10	05	20190222	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH100520190222_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH100520190222_2.fq.gz
MLFH100520190308	10	05	20190308	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH100520190308_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH100520190308_2.fq.gz
MLFH100620180130	10	06	20180130	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH100620180130_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH100620180130_2.fq.gz
MLFH100620180215	10	06	20180215	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH100620180215_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH100620180215_2.fq.gz
MLFH100620180301	10	06	20180301	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH100620180301_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH100620180301_2.fq.gz
MLFH110520180430	11	05	20180430	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH110520180430_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH110520180430_2.fq.gz
MLFH110520180515	11	05	20180515	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH110520180515_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH110520180515_2.fq.gz
MLFH110520190508	11	05	20190508	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH110520190508_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH110520190508_2.fq.gz
MLFH110620180430	11	06	20180430	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH110620180430_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH110620180430_2.fq.gz
MLFH110620180515	11	06	20180515	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH110620180515_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH110620180515_2.fq.gz
MLFH110620190508	11	06	20190508	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH110620190508_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH110620190508_2.fq.gz
MLFH120620180427	12	06	20180427	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH120620180427_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH120620180427_2.fq.gz
MLFH120620180511	12	06	20180511	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH120620180511_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH120620180511_2.fq.gz
MLFH120620180525	12	06	20180525	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH120620180525_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH120620180525_2.fq.gz
MLFH120720180525	12	07	20180525	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH120720180525_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH120720180525_2.fq.gz
MLFH130520180307	13	05	20180307	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130520180307_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130520180307_2.fq.gz
MLFH130520181103	13	05	20181103	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130520181103_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130520181103_2.fq.gz
MLFH130520181128	13	05	20181128	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130520181128_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130520181128_2.fq.gz
MLFH130520190107	13	05	20190107	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130520190107_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130520190107_2.fq.gz
MLFH130520190122	13	05	20190122	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130520190122_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130520190122_2.fq.gz
MLFH130520190208	13	05	20190208	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130520190208_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130520190208_2.fq.gz
MLFH130520190222	13	05	20190222	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130520190222_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130520190222_2.fq.gz
MLFH130520190308	13	05	20190308	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130520190308_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130520190308_2.fq.gz
MLFH130520190322	13	05	20190322	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130520190322_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130520190322_2.fq.gz
MLFH130620180307	13	06	20180307	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130620180307_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH130620180307_2.fq.gz
MLFH230520180522	23	05	20180522	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH230520180522_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH230520180522_2.fq.gz
MLFH230520180531	23	05	20180531	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH230520180531_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH230520180531_2.fq.gz
MLFH230620180522	23	06	20180522	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH230620180522_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH230620180522_2.fq.gz
MLFH230620180531	23	06	20180531	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH230620180531_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH230620180531_2.fq.gz
MLFH230620180609	23	06	20180609	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH230620180609_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH230620180609_2.fq.gz
MLFH240520180729	24	05	20180729	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH240520180729_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH240520180729_2.fq.gz
MLFH240720180521	24	07	20180521	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH240720180521_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH240720180521_2.fq.gz
MLFH240720190706	24	07	20190706	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH240720190706_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH240720190706_2.fq.gz
MLFH250520180418	25	05	20180418	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250520180418_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250520180418_2.fq.gz
MLFH250520180502	25	05	20180502	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250520180502_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250520180502_2.fq.gz
MLFH250520180527	25	05	20180527	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250520180527_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250520180527_2.fq.gz
MLFH250520190403	25	05	20190403	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250520190403_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250520190403_2.fq.gz
MLFH250520190421	25	05	20190421	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250520190421_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250520190421_2.fq.gz
MLFH250520190508	25	05	20190508	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250520190508_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250520190508_2.fq.gz
MLFH250520190523	25	05	20190523	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250520190523_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250520190523_2.fq.gz
MLFH250620180418	25	06	20180418	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250620180418_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250620180418_2.fq.gz
MLFH250620180502	25	06	20180502	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250620180502_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250620180502_2.fq.gz
MLFH250620190403	25	06	20190403	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250620190403_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250620190403_2.fq.gz
MLFH250620190421	25	06	20190421	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250620190421_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250620190421_2.fq.gz
MLFH250620190508	25	06	20190508	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250620190508_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250620190508_2.fq.gz
MLFH250620190523	25	06	20190523	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250620190523_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH250620190523_2.fq.gz
MLFH260520180304	26	05	20180304	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH260520180304_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH260520180304_2.fq.gz
MLFH260620180221	26	06	20180221	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH260620180221_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH260620180221_2.fq.gz
MLFH260620180304	26	06	20180304	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH260620180304_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH260620180304_2.fq.gz
MLFH270720180605	27	07	20180605	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270720180605_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270720180605_2.fq.gz
MLFH270720190427	27	07	20190427	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270720190427_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270720190427_2.fq.gz
MLFH270720190602	27	07	20190602	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270720190602_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270720190602_2.fq.gz
MLFH270820180605	27	08	20180605	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270820180605_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH270820180605_2.fq.gz
MLFH280520180305	28	05	20180305	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280520180305_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280520180305_2.fq.gz
MLFH280520180323	28	05	20180323	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280520180323_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280520180323_2.fq.gz
MLFH280520180409	28	05	20180409	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280520180409_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280520180409_2.fq.gz
MLFH280520180422	28	05	20180422	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280520180422_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280520180422_2.fq.gz
MLFH280520190308	28	05	20190308	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280520190308_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280520190308_2.fq.gz
MLFH280520190407	28	05	20190407	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280520190407_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280520190407_2.fq.gz
MLFH280520190425	28	05	20190425	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280520190425_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280520190425_2.fq.gz
MLFH280620180305	28	06	20180305	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280620180305_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280620180305_2.fq.gz
MLFH280620180323	28	06	20180323	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280620180323_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280620180323_2.fq.gz
MLFH280620180409	28	06	20180409	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280620180409_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280620180409_2.fq.gz
MLFH280620180422	28	06	20180422	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280620180422_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280620180422_2.fq.gz
MLFH280620190322	28	06	20190322	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280620190322_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280620190322_2.fq.gz
MLFH280620190407	28	06	20190407	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280620190407_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280620190407_2.fq.gz
MLFH280620190425	28	06	20190425	2019	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280620190425_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH280620190425_2.fq.gz
MLFH320520180131	32	05	20180131	2018	2021-04-21-ath-release-06	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320520180131_1.fq.gz	/home/tbellagio/scratch/pang/grenenet_reads/grenenet-phase1/trimmed_dedup_savio/MLFH320520180131_2.fq.gz
